gid,year,bdist2,bdist3,capdist,gwno
82307,2014,291.14374,291.14374,776.09534,160
82308,2014,336.64224,336.64224,731.48975,160
82309,2014,382.4101,382.4101,687.1089,160
82310,2014,428.37326,428.37326,643.0004,160
82311,2014,474.47406,474.47406,599.22565,160
82312,2014,520.67505,520.67505,555.86456,160
82313,2014,503.30655,494.22366,513.02325,160
82314,2014,457.1798,448.34985,470.8447,160
82315,2014,411.17334,402.57623,429.5254,160
82316,2014,365.33377,356.97668,389.34006,160
82317,2014,319.5048,311.45154,350.6799,160
82318,2014,273.3088,266.3026,314.1096,160
82319,2014,227.33614,220.78322,280.44894,160
82320,2014,181.67175,174.92706,250.87282,160
82321,2014,136.63097,129.72006,226.98433,160
82322,2014,93.29312,86.19158,210.72737,160
82323,2014,55.78173,48.990273,203.93565,160
82324,2014,10.4463825,5.5650644,207.54068,160
82325,2014,40.631676,31.919727,275.77042,165
82326,2014,86.7751,76.54398,254.27592,165
82327,2014,132.86722,122.65288,239.89337,165
82328,2014,179.21457,169.15092,233.93855,165
82329,2014,169.8092,169.8092,237.0476,165
82330,2014,138.72386,138.72386,248.88101,165
82331,2014,110.42616,110.42616,268.28656,165
82332,2014,72.606064,72.606064,293.7671,165
82333,2014,36.957558,36.957558,323.89145,165
82334,2014,9.307202,9.307202,1953.6152,140
82335,2014,32.77871,26.574991,1940.2748,140
82336,2014,79.56531,18.616997,1928.1626,140
82476,2014,427.8905,12.784448,1282.2837,560
82477,2014,425.9482,5.8917904,1244.1532,560
82478,2014,421.37408,45.138916,1206.7645,560
82479,2014,420.1974,89.983315,1170.1893,560
82480,2014,424.43646,135.83237,1134.5071,560
82481,2014,433.7843,182.17305,1099.8054,560
82482,2014,447.8265,179.49571,1066.1807,560
82483,2014,466.36786,171.09256,1033.7385,560
82484,2014,488.76657,153.06801,1002.5946,560
82485,2014,514.1486,142.44337,972.8741,560
82486,2014,515.6676,139.87622,944.71185,560
82487,2014,475.8602,140.31917,918.2519,560
82488,2014,437.58154,137.17258,893.64594,560
82489,2014,401.27032,144.85934,871.0515,560
82490,2014,367.51096,137.45778,850.6294,560
82491,2014,335.60223,120.89262,832.53986,560
82492,2014,304.16586,108.24763,816.93823,560
82493,2014,277.30673,108.17483,803.96954,560
82494,2014,256.46768,88.61723,793.76324,560
82495,2014,242.90492,60.347015,786.427,560
82496,2014,234.36208,33.22418,782.0418,560
82497,2014,233.35046,0.9794448,780.65735,560
82498,2014,241.30186,28.056334,782.2897,560
82672,2014,2523.3835,3.05268,3089.351,900
82673,2014,2509.1057,49.649757,3043.9983,900
82674,2014,2495.7966,94.75572,2998.632,900
82675,2014,2483.4722,140.97311,2953.2527,900
82676,2014,2472.147,187.53075,2907.861,900
82677,2014,2461.835,196.365,2862.4578,900
82678,2014,2452.549,168.24556,2817.0435,900
82679,2014,2444.3013,145.93167,2771.6184,900
82680,2014,2437.1018,132.88861,2726.184,900
82681,2014,2430.9604,131.51512,2680.7405,900
82682,2014,2425.8853,123.187164,2635.2888,900
82683,2014,2421.8828,118.45202,2589.8298,900
82684,2014,2418.9585,120.71617,2544.3643,900
82685,2014,2417.1165,121.56175,2498.8928,900
82686,2014,2416.359,125.34743,2453.4163,900
82687,2014,2416.687,90.94569,2407.936,900
82688,2014,2418.1006,52.810043,2362.453,900
82689,2014,2420.5972,24.907888,2316.9675,900
82690,2014,2424.1738,13.8625765,2271.4814,900
82691,2014,2428.8257,12.330782,2225.9956,900
82692,2014,2434.5464,31.26477,2180.5112,900
82708,2014,2657.912,25.024315,1454.3735,900
82709,2014,2679.147,0.46275446,1409.2233,900
82710,2014,2685.4602,43.21814,1364.1248,900
82711,2014,2673.3677,69.409164,1319.0844,900
82712,2014,2662.214,108.373024,1274.1095,900
82713,2014,2652.0117,121.91092,1229.2084,900
82714,2014,2642.7766,80.75998,1184.3906,900
82715,2014,2634.4277,44.806297,1139.6674,900
82716,2014,2627.0593,4.81227,1095.051,900
82717,2014,2620.6807,33.24466,1050.5566,900
82718,2014,2615.2988,75.765205,1006.20135,900
82719,2014,2610.92,118.94153,962.0057,900
82720,2014,2607.5493,164.09518,917.9938,900
82721,2014,2604.2432,209.95708,874.1945,900
82722,2014,2599.9202,256.14633,830.6427,900
82723,2014,2595.1794,302.47427,787.3805,900
82724,2014,2559.9434,348.83337,744.45953,900
82725,2014,2524.9163,395.28214,701.94354,900
82726,2014,2490.1077,427.59143,659.9119,900
82727,2014,2455.5193,462.4562,618.46454,900
82728,2014,2421.1382,499.1527,577.7283,900
82729,2014,2387.008,537.305,537.8657,900
82730,2014,2353.2578,568.0891,499.08743,900
82731,2014,2318.8867,555.86017,461.66776,900
82732,2014,2284.7092,512.3754,425.96582,900
82733,2014,2250.8137,469.0322,392.45175,900
82734,2014,2217.2148,426.3302,361.73502,900
82735,2014,2183.927,384.49026,334.58777,900
82736,2014,2150.9653,341.72827,311.9441,900
82737,2014,2118.227,299.91208,294.84393,900
82738,2014,2085.8457,259.69843,284.28992,900
82739,2014,2053.8394,215.32065,281.02078,900
82740,2014,2022.2268,171.19283,285.2871,900
82741,2014,1991.0281,128.89444,296.76407,900
82742,2014,1960.2635,91.014595,314.66333,900
82743,2014,1929.9553,52.31424,337.96564,900
82744,2014,1899.9954,15.843553,365.63898,900
82745,2014,1870.0287,10.125369,396.7692,900
83017,2014,130.41641,21.140047,167.31538,155
83018,2014,86.86873,20.733847,143.84903,155
83019,2014,40.460976,40.460976,133.31062,155
83020,2014,5.8637996,5.8637996,1106.8754,160
83021,2014,45.167934,45.167934,1061.7946,160
83022,2014,88.70802,88.70802,1016.8293,160
83023,2014,134.45471,134.45471,971.9966,160
83024,2014,177.83336,177.83336,927.3168,160
83025,2014,221.81769,221.81769,882.81433,160
83026,2014,265.07834,265.07834,838.5185,160
83027,2014,308.02182,308.02182,794.46497,160
83028,2014,351.96045,351.96045,750.6975,160
83029,2014,396.56277,396.56277,707.27045,160
83030,2014,441.62695,441.62695,664.2515,160
83031,2014,487.01538,487.01538,621.7266,160
83032,2014,532.4496,532.4496,579.80554,160
83033,2014,514.5941,507.3714,538.63043,160
83034,2014,468.72116,462.10757,498.38718,160
83035,2014,423.03214,416.31064,459.32187,160
83036,2014,377.57568,370.78387,421.76303,160
83037,2014,332.51254,325.64178,386.15143,160
83038,2014,288.0222,281.07104,353.07773,160
83039,2014,241.12764,237.39496,323.32254,160
83040,2014,194.31277,192.73325,297.88278,160
83041,2014,147.65495,146.25555,277.94662,160
83042,2014,101.19597,100.31687,264.76068,160
83043,2014,54.51343,54.51343,259.35693,160
83044,2014,10.12728,10.12728,262.21707,160
83045,2014,33.05009,33.05009,324.30692,165
83046,2014,80.00328,80.00328,306.1328,165
83047,2014,127.05236,127.05236,294.22714,165
83048,2014,131.75266,131.75266,289.36487,165
83049,2014,120.06808,120.06808,291.89835,165
83050,2014,98.12425,98.12425,301.64124,165
83051,2014,66.05715,66.05715,317.93118,165
83052,2014,41.03109,41.03109,339.82767,165
83053,2014,9.182982,9.182982,366.32623,165
83054,2014,35.615543,35.615543,1900.7496,140
83055,2014,59.486416,43.80116,1886.9708,140
83056,2014,95.46493,2.0345144,1874.4554,140
83057,2014,137.17099,29.591011,1863.2291,140
83197,2014,370.5083,8.675336,1212.1521,560
83198,2014,366.1462,37.93911,1173.5406,560
83199,2014,364.78412,84.91393,1135.6964,560
83200,2014,369.6852,131.98311,1098.6995,560
83201,2014,380.322,179.07162,1062.6389,560
83202,2014,396.34714,226.1667,1027.6143,560
83203,2014,417.2835,221.04861,993.7354,560
83204,2014,441.89502,206.53372,961.1244,560
83205,2014,469.59854,197.18175,929.91516,560
83206,2014,490.0267,195.32397,900.2541,560
83207,2014,447.70667,195.00401,872.2997,560
83208,2014,406.55347,192.52939,846.2216,560
83209,2014,366.96085,199.29391,822.1989,560
83210,2014,329.49286,191.34647,800.4172,560
83211,2014,294.96115,173.01166,781.06433,560
83212,2014,263.26068,163.28447,764.32513,560
83213,2014,231.52364,161.08354,750.37494,560
83214,2014,205.95921,133.00305,739.3719,560
83215,2014,189.08842,105.343,731.4491,560
83216,2014,179.30437,72.87911,726.7076,560
83217,2014,178.08029,42.871284,725.2097,560
83218,2014,188.43388,9.879375,726.9757,560
83219,2014,209.32953,24.747532,731.98175,560
83392,2014,2470.8154,0.99891293,3103.751,900
83393,2014,2456.167,47.082035,3058.3425,900
83394,2014,2442.509,93.99208,3012.9233,900
83395,2014,2429.858,141.05011,2967.494,900
83396,2014,2418.23,188.14449,2922.055,900
83397,2014,2407.6401,235.25267,2876.6074,900
83398,2014,2398.102,215.8018,2831.1519,900
83399,2014,2389.6287,198.61746,2785.6892,900
83400,2014,2382.2314,187.63673,2740.2202,900
83401,2014,2375.9202,186.82797,2694.746,900
83402,2014,2370.704,178.49814,2649.2676,900
83403,2014,2366.59,173.81416,2603.7854,900
83404,2014,2363.584,175.58075,2558.301,900
83405,2014,2361.6904,176.27647,2512.8152,900
83406,2014,2360.9116,160.73033,2467.329,900
83407,2014,2361.249,125.035736,2421.844,900
83408,2014,2362.7021,95.6275,2376.3608,900
83409,2014,2365.2686,78.45608,2330.8813,900
83410,2014,2368.945,58.939644,2285.4065,900
83411,2014,2373.726,38.640526,2239.9382,900
83412,2014,2379.6052,11.661921,2194.4778,900
83413,2014,2386.5742,0.09500912,2149.0269,900
83414,2014,2394.6233,7.052498,2103.5872,900
83415,2014,2403.742,3.3875165,2058.161,900
83416,2014,2413.9172,12.333381,2012.7499,900
83417,2014,2425.1365,24.834637,1967.3564,900
83425,2014,2548.2073,23.144457,1605.1792,900
83426,2014,2567.3938,27.113653,1560.0825,900
83427,2014,2587.455,5.5742345,1515.0405,900
83428,2014,2608.352,3.728991,1470.0592,900
83429,2014,2630.083,25.116625,1425.1458,900
83430,2014,2632.0803,57.981693,1380.3076,900
83431,2014,2619.6873,98.97678,1335.5537,900
83432,2014,2608.2544,141.86812,1290.8939,900
83433,2014,2597.7947,145.49545,1246.3394,900
83434,2014,2588.3198,100.29459,1201.9031,900
83435,2014,2579.7815,57.540802,1157.5996,900
83436,2014,2572.2239,31.351227,1113.4459,900
83437,2014,2565.6804,53.846546,1069.4618,900
83438,2014,2560.159,94.60412,1025.6703,900
83439,2014,2555.666,139.37355,982.09796,900
83440,2014,2552.2075,184.06734,938.7767,900
83441,2014,2549.0964,226.78091,895.7439,900
83442,2014,2544.6606,270.33066,853.04443,900
83443,2014,2541.2632,314.84262,810.73193,900
83444,2014,2529.408,359.9593,768.8715,900
83445,2014,2516.9238,405.47797,727.5422,900
83446,2014,2505.433,451.27618,686.8409,900
83447,2014,2491.035,497.27582,646.88727,900
83448,2014,2459.2869,534.27295,607.82983,900
83449,2014,2425.4656,570.2772,569.8538,900
83450,2014,2391.0894,607.6706,533.19147,900
83451,2014,2356.9797,577.4806,498.13382,900
83452,2014,2323.1494,535.1356,465.04483,900
83453,2014,2289.6123,492.94064,434.37546,900
83454,2014,2256.382,450.50928,406.67438,900
83455,2014,2223.4558,408.99377,382.58755,900
83456,2014,2190.767,366.63135,362.83612,900
83457,2014,2158.4297,322.6582,348.15924,900
83458,2014,2126.4602,279.6137,339.21658,900
83459,2014,2094.8765,238.00348,336.46588,900
83460,2014,2063.6973,198.73172,340.0575,900
83461,2014,2032.9425,161.20871,349.79605,900
83462,2014,2002.6324,122.33301,365.18988,900
83463,2014,1972.6743,88.33476,385.5619,900
83464,2014,1942.6965,59.63631,410.17053,900
83465,2014,1913.2148,26.702654,438.30225,900
83466,2014,1872.0975,19.718344,469.3234,900
83737,2014,112.24199,20.270256,214.20126,155
83738,2014,66.20681,24.891134,196.31612,155
83739,2014,22.10469,22.10469,188.6878,155
83740,2014,15.543144,15.543144,1124.0392,160
83741,2014,50.655804,50.655804,1079.4218,160
83742,2014,95.77766,95.77766,1034.9697,160
83743,2014,142.30411,142.30411,990.70636,160
83744,2014,189.11832,189.11832,946.6592,160
83745,2014,236.13248,236.13248,902.86096,160
83746,2014,283.24625,283.24625,859.3509,160
83747,2014,329.95175,329.95175,816.176,160
83748,2014,373.9515,373.9515,773.39374,160
83749,2014,416.8731,416.8731,731.07385,160
83750,2014,460.17783,460.17783,689.30273,160
83751,2014,504.13675,504.13675,648.18744,160
83752,2014,548.5918,548.5918,607.8621,160
83753,2014,525.6193,522.5254,568.496,160
83754,2014,478.3203,477.66547,530.30365,160
83755,2014,431.02408,431.02408,493.55865,160
83756,2014,383.73285,383.73285,458.60995,160
83757,2014,336.44998,336.44998,425.90088,160
83758,2014,289.18082,289.18082,395.98764,160
83759,2014,241.93463,241.93463,369.55054,160
83760,2014,194.72958,194.72958,347.38483,160
83761,2014,147.60658,147.60658,330.35193,160
83762,2014,100.68263,100.68263,319.27484,160
83763,2014,54.476784,54.476784,314.78317,160
83764,2014,13.083355,13.083355,317.15695,160
83765,2014,25.145576,25.145576,374.7605,165
83766,2014,70.854965,70.854965,359.05954,165
83767,2014,102.40939,102.40939,348.90704,165
83768,2014,77.76602,77.76602,344.7937,165
83769,2014,74.357216,74.357216,346.9345,165
83770,2014,49.451775,49.451775,355.21634,165
83771,2014,28.489346,28.489346,369.22598,165
83772,2014,6.6941867,6.6941867,1880.2948,140
83773,2014,26.61733,26.61733,1863.5455,140
83774,2014,60.431435,60.431435,1848.0349,140
83775,2014,100.20878,50.298252,1833.7943,140
83776,2014,132.26544,3.0255182,1820.8538,140
83777,2014,166.72964,6.9329367,1809.2413,140
83778,2014,204.9292,15.803702,1798.9829,140
83917,2014,315.07556,2.3974206,1181.8679,560
83918,2014,311.0009,47.612923,1142.0259,560
83919,2014,309.38763,93.46857,1102.8975,560
83920,2014,315.1816,140.28027,1064.562,560
83921,2014,327.52383,187.35414,1027.1091,560
83922,2014,346.09808,233.94983,990.6396,560
83923,2014,369.69412,272.9964,955.2667,560
83924,2014,396.81107,260.64523,921.1175,560
83925,2014,427.6027,252.22578,888.3337,560
83926,2014,455.00336,250.76735,857.0727,560
83927,2014,424.94925,249.99725,827.5076,560
83928,2014,381.10092,247.92247,799.8271,560
83929,2014,338.3022,253.7237,774.2339,560
83930,2014,297.00815,241.37842,750.9418,560
83931,2014,257.9435,226.24294,730.1716,560
83932,2014,222.28777,218.42212,712.1443,560
83933,2014,190.86287,190.86287,697.07306,560
83934,2014,158.78384,158.78384,685.1534,560
83935,2014,136.05789,136.05789,676.5519,560
83936,2014,124.43091,115.19926,671.3964,560
83937,2014,122.97448,82.499825,669.7666,560
83938,2014,137.61487,47.13819,671.6881,560
83939,2014,165.20905,8.854155,677.1307,560
83940,2014,200.47714,21.830557,686.01044,560
84112,2014,2418.3735,3.4072292,3118.9954,900
84113,2014,2403.34,49.90544,3073.5466,900
84114,2014,2389.3188,96.52837,3028.09,900
84115,2014,2376.328,143.52829,2982.6265,900
84116,2014,2364.3848,190.64545,2937.1567,900
84117,2014,2353.5051,237.84862,2891.6816,900
84118,2014,2343.704,266.36566,2846.2024,900
84119,2014,2334.9954,251.70995,2800.7197,900
84120,2014,2327.3914,242.67522,2755.235,900
84121,2014,2320.9028,240.56995,2709.749,900
84122,2014,2315.5393,233.86952,2664.263,900
84123,2014,2311.3088,229.21332,2618.778,900
84124,2014,2308.2173,230.71992,2573.2957,900
84125,2014,2306.2698,231.33612,2527.817,900
84126,2014,2305.469,197.76476,2482.343,900
84127,2014,2305.816,167.94164,2436.8757,900
84128,2014,2307.3103,145.30527,2391.4165,900
84129,2014,2309.95,130.54689,2345.967,900
84130,2014,2313.7307,107.566956,2300.529,900
84131,2014,2318.647,84.223404,2255.1042,900
84132,2014,2324.6917,61.026676,2209.6946,900
84133,2014,2331.8557,54.552147,2164.3025,900
84134,2014,2340.129,62.44883,2118.93,900
84135,2014,2349.4995,56.55196,2073.5793,900
84136,2014,2359.9543,41.630424,2028.2537,900
84137,2014,2371.4788,25.86068,1982.9556,900
84138,2014,2384.0574,3.9136329,1937.688,900
84139,2014,2397.673,10.279544,1892.4545,900
84140,2014,2412.3088,14.4863405,1847.2584,900
84141,2014,2427.9453,19.264246,1802.104,900
84142,2014,2444.0034,15.336259,1756.9955,900
84143,2014,2460.867,25.350054,1711.9377,900
84144,2014,2478.683,3.5720906,1666.9358,900
84145,2014,2497.431,25.131878,1621.9955,900
84146,2014,2517.0898,22.033777,1577.1234,900
84147,2014,2537.627,44.33998,1532.3264,900
84148,2014,2559.0234,40.892326,1487.6125,900
84149,2014,2581.2664,67.927704,1442.9905,900
84150,2014,2578.7866,97.14391,1398.4705,900
84151,2014,2566.082,129.21693,1354.0634,900
84152,2014,2554.3591,167.22496,1309.7819,900
84153,2014,2543.632,167.04654,1265.6403,900
84154,2014,2533.913,129.08444,1221.6549,900
84155,2014,2525.1724,99.3552,1177.8442,900
84156,2014,2517.4177,86.779495,1134.2297,900
84157,2014,2510.703,98.18614,1090.8358,900
84158,2014,2505.0361,126.343185,1047.6913,900
84159,2014,2500.4246,162.7727,1004.8291,900
84160,2014,2496.8745,203.65617,962.28815,900
84161,2014,2493.9666,246.78925,920.114,900
84162,2014,2489.413,291.1732,878.3607,900
84163,2014,2485.9253,335.97794,837.09216,900
84164,2014,2476.1533,378.80518,796.38477,900
84165,2014,2463.3438,422.52417,756.3302,900
84166,2014,2451.551,466.8836,717.0389,900
84167,2014,2438.4326,511.71613,678.6444,900
84168,2014,2423.8086,556.9066,641.30884,900
84169,2014,2410.1948,602.37366,605.2291,900
84170,2014,2397.6086,642.0014,570.6445,900
84171,2014,2384.711,602.0926,537.8442,900
84172,2014,2362.2332,559.92645,507.17538,900
84173,2014,2329.0527,518.8056,479.04852,900
84174,2014,2296.1562,474.8227,453.93698,900
84175,2014,2263.5095,431.46442,432.36713,900
84176,2014,2231.2078,388.9409,414.89224,900
84177,2014,2199.267,347.5597,402.04706,900
84178,2014,2167.7046,307.78302,394.28467,900
84179,2014,2136.5378,270.32123,391.90735,900
84180,2014,2105.7856,231.57796,395.01242,900
84181,2014,2075.4673,193.86102,403.47327,900
84182,2014,2045.5128,161.08595,416.96375,900
84183,2014,2015.5177,126.57295,435.01596,900
84184,2014,1977.0935,82.42424,457.0893,900
84185,2014,1931.2401,41.59173,482.63187,900
84186,2014,1885.4034,4.0805497,511.12332,900
84457,2014,113.56608,10.184648,264.4149,155
84458,2014,66.162476,36.077618,250.0663,155
84459,2014,19.190754,19.190754,244.0907,155
84460,2014,20.413303,20.413303,1143.6094,160
84461,2014,57.426296,57.426296,1099.5396,160
84462,2014,102.605194,102.605194,1055.6892,160
84463,2014,149.34808,149.34808,1012.08795,160
84464,2014,188.21233,188.21233,968.77045,160
84465,2014,229.82362,229.82362,925.7776,160
84466,2014,273.4604,273.4604,883.15784,160
84467,2014,317.6634,317.6634,840.969,160
84468,2014,362.58673,362.58673,799.2803,160
84469,2014,408.18222,408.18222,758.17523,160
84470,2014,454.2467,454.2467,717.7552,160
84471,2014,500.64996,500.64996,678.1436,160
84472,2014,547.30505,547.30505,639.4917,160
84473,2014,531.6093,531.6093,601.98535,160
84474,2014,484.63235,484.63235,565.8533,160
84475,2014,437.75497,437.75497,531.3768,160
84476,2014,391.01413,391.01413,498.90015,160
84477,2014,344.46664,344.46664,468.83987,160
84478,2014,298.20422,298.20422,441.6904,160
84479,2014,252.38492,252.38492,418.0199,160
84480,2014,207.30405,207.30405,398.4494,160
84481,2014,160.94945,160.94945,383.60748,160
84482,2014,114.19991,114.19991,374.05774,160
84483,2014,68.55633,68.55633,370.21017,160
84484,2014,28.108368,28.108368,372.24173,160
84485,2014,15.03617,15.03617,426.44965,165
84486,2014,60.92797,60.92797,412.6429,165
84487,2014,73.131065,73.131065,403.79074,165
84488,2014,29.739296,29.739296,400.2222,165
84489,2014,21.361877,21.361877,402.07812,165
84490,2014,1.5499483,1.5499483,409.28467,165
84491,2014,20.616625,20.616625,1847.3588,140
84492,2014,40.02776,40.02776,1828.8203,140
84493,2014,75.787865,75.787865,1811.5167,140
84494,2014,99.57673,99.57673,1795.4839,140
84495,2014,132.89519,74.05343,1780.7562,140
84496,2014,169.87538,28.910303,1767.3667,140
84497,2014,205.26071,0.29731622,1755.3461,140
84498,2014,238.86476,8.832494,1744.7227,140
84499,2014,275.57144,11.62257,1735.5225,140
84636,2014,262.87613,6.233208,1195.0903,560
84637,2014,259.65173,33.33141,1153.4352,560
84638,2014,255.98859,71.35922,1112.3649,560
84639,2014,254.01591,111.81069,1071.9473,560
84640,2014,260.98856,155.1609,1032.2599,560
84641,2014,275.76886,200.25484,993.3908,560
84642,2014,297.5148,245.4642,955.4408,560
84643,2014,323.91702,291.14764,918.52435,560
84644,2014,354.67456,315.03354,882.772,560
84645,2014,382.24722,307.409,848.3314,560
84646,2014,411.68198,306.20636,815.3696,560
84647,2014,403.20352,305.08612,784.07367,560
84648,2014,360.52234,303.3296,754.6514,560
84649,2014,316.82913,308.2385,727.3309,560
84650,2014,272.04358,272.04358,702.35785,560
84651,2014,228.50455,228.50455,679.9914,560
84652,2014,187.0855,187.0855,660.4969,560
84653,2014,149.5594,149.5594,644.13544,560
84654,2014,118.25784,118.25784,631.151,560
84655,2014,86.125084,86.125084,621.7555,560
84656,2014,70.10794,70.10794,616.1133,560
84657,2014,68.42048,68.42048,614.3278,560
84658,2014,92.285866,80.57578,616.43274,560
84659,2014,130.0657,50.976994,622.3884,560
84660,2014,155.17992,20.693926,632.08606,560
84661,2014,180.80318,15.284684,645.3567,560
84831,2014,2381.375,15.514579,3180.5408,900
84832,2014,2366.066,27.711143,3135.0718,900
84833,2014,2350.6316,69.349976,3089.5974,900
84834,2014,2336.2324,111.27865,3044.1187,900
84835,2014,2322.8875,155.53008,2998.6365,900
84836,2014,2310.6155,200.99887,2953.1519,900
84837,2014,2299.4338,247.20879,2907.666,900
84838,2014,2289.3582,293.7253,2862.18,900
84839,2014,2280.4038,305.41714,2816.6948,900
84840,2014,2272.5835,297.85953,2771.212,900
84841,2014,2265.9097,294.7372,2725.7324,900
84842,2014,2260.392,289.26413,2680.258,900
84843,2014,2256.0396,284.62534,2634.7898,900
84844,2014,2252.8586,285.97168,2589.3293,900
84845,2014,2250.8547,270.73325,2543.8782,900
84846,2014,2250.0305,240.69841,2498.438,900
84847,2014,2250.3875,215.49626,2453.0107,900
84848,2014,2251.9253,197.70381,2407.5981,900
84849,2014,2254.6414,178.94846,2362.2021,900
84850,2014,2258.5312,157.11763,2316.825,900
84851,2014,2263.5889,131.72638,2271.4688,900
84852,2014,2269.8066,114.68805,2226.136,900
84853,2014,2277.175,109.80643,2180.8296,900
84854,2014,2285.6824,117.8408,2135.5518,900
84855,2014,2295.3164,108.18005,2090.3062,900
84856,2014,2306.0625,95.706795,2045.0955,900
84857,2014,2317.9053,75.87294,1999.9235,900
84858,2014,2330.8281,53.819756,1954.794,900
84859,2014,2344.8125,44.917744,1909.711,900
84860,2014,2359.8398,40.848866,1864.6792,900
84861,2014,2375.7485,36.170666,1819.7035,900
84862,2014,2392.057,39.912018,1774.7891,900
84863,2014,2409.3577,26.340033,1729.9419,900
84864,2014,2427.6296,45.23058,1685.1686,900
84865,2014,2446.8506,68.903885,1640.4761,900
84866,2014,2466.998,77.21378,1595.8724,900
84867,2014,2488.027,89.84756,1551.3663,900
84868,2014,2509.94,95.021385,1506.9675,900
84869,2014,2532.7107,110.452225,1462.6869,900
84870,2014,2525.5845,140.10011,1418.5365,900
84871,2014,2512.5562,170.0066,1374.5302,900
84872,2014,2500.5322,201.68413,1330.6831,900
84873,2014,2489.5269,201.76427,1287.0128,900
84874,2014,2479.5542,171.4832,1243.5388,900
84875,2014,2470.603,150.26163,1200.2837,900
84876,2014,2462.643,142.21521,1157.273,900
84877,2014,2455.7495,149.48703,1114.536,900
84878,2014,2449.9314,170.12386,1072.1064,900
84879,2014,2445.196,199.27534,1030.0237,900
84880,2014,2441.5503,234.03484,988.33264,900
84881,2014,2438.842,272.59152,947.08636,900
84882,2014,2434.1785,313.54706,906.34656,900
84883,2014,2430.5964,356.07394,866.1856,900
84884,2014,2422.9956,399.6701,826.6889,900
84885,2014,2409.848,444.01996,787.95734,900
84886,2014,2397.7407,488.3101,750.1104,900
84887,2014,2385.9565,531.5615,713.28986,900
84888,2014,2370.9448,575.42255,677.664,900
84889,2014,2356.966,619.7629,643.43207,900
84890,2014,2344.0386,664.48566,610.82947,900
84891,2014,2332.1804,627.6679,580.13165,900
84892,2014,2315.3408,584.0947,551.65753,900
84893,2014,2297.9778,541.1062,525.76917,900
84894,2014,2281.6418,498.85455,502.86676,900
84895,2014,2266.3555,457.54495,483.37546,900
84896,2014,2252.1406,417.45822,467.72238,900
84897,2014,2239.0173,378.9836,456.30307,900
84898,2014,2209.5435,341.20148,449.4406,900
84899,2014,2178.7876,302.54965,447.34494,900
84900,2014,2148.4553,266.3214,450.08273,900
84901,2014,2118.506,234.03883,457.5671,900
84902,2014,2083.2961,191.98961,469.571,900
84903,2014,2037.4841,151.1499,485.75928,900
84904,2014,1991.6936,112.71062,505.72986,900
84905,2014,1945.9275,67.489784,529.0542,900
84906,2014,1900.1887,20.934141,555.3093,900
84907,2014,1854.4802,25.30778,584.0997,900
85177,2014,125.87119,4.476926,316.37344,155
85178,2014,83.13739,43.198757,304.41837,155
85179,2014,42.32104,42.32104,299.50266,155
85180,2014,3.8999858,3.8999858,1165.4641,160
85181,2014,45.575882,45.575882,1122.0133,160
85182,2014,78.05952,78.05952,1078.8385,160
85183,2014,119.895615,119.895615,1035.9752,160
85184,2014,164.05821,164.05821,993.465,160
85185,2014,209.2958,209.2958,951.356,160
85186,2014,255.54688,255.54688,909.70514,160
85187,2014,302.34598,302.34598,868.5791,160
85188,2014,349.4723,349.4723,828.05725,160
85189,2014,396.80847,396.80847,788.23364,160
85190,2014,444.28668,444.28668,749.22064,160
85191,2014,491.86496,491.86496,711.1526,160
85192,2014,539.5161,539.5161,674.1905,160
85193,2014,543.20636,543.20636,638.52734,160
85194,2014,497.07242,497.07242,604.39404,160
85195,2014,451.23553,451.23553,572.0652,160
85196,2014,405.79752,405.79752,541.86475,160
85197,2014,359.30145,359.30145,514.1686,160
85198,2014,313.00613,313.00613,489.40277,160
85199,2014,267.2002,267.2002,468.0332,160
85200,2014,222.14783,222.14783,450.54398,160
85201,2014,178.23126,178.23126,437.4012,160
85202,2014,131.41756,131.41756,429.00482,160
85203,2014,84.1219,84.1219,425.63602,160
85204,2014,38.388985,38.388985,427.41373,160
85205,2014,5.2855043,5.2855043,478.973,165
85206,2014,50.626125,50.626125,466.65527,165
85207,2014,47.24424,47.24424,458.80356,165
85208,2014,15.041009,15.041009,455.64896,165
85209,2014,16.061754,16.061754,1838.6696,140
85210,2014,28.610651,28.610651,1817.1099,140
85211,2014,66.12865,66.12865,1796.7335,140
85212,2014,85.381874,85.381874,1777.5817,140
85213,2014,112.67996,112.67996,1759.6945,140
85214,2014,146.66609,138.9845,1743.111,140
85215,2014,172.7288,99.36785,1727.869,140
85216,2014,205.67654,69.50979,1714.0046,140
85217,2014,241.24748,31.72413,1701.5515,140
85218,2014,278.42548,1.6353121,1690.5411,140
85219,2014,311.5246,3.988135,1681.0018,140
85220,2014,347.43936,21.297098,1672.9591,140
85355,2014,222.28993,22.940315,1213.0698,560
85356,2014,208.34502,20.473902,1169.7991,560
85357,2014,204.24046,62.437855,1126.9935,560
85358,2014,201.21477,104.07596,1084.7091,560
85359,2014,198.68607,142.84743,1043.0099,560
85360,2014,207.36217,181.25946,1001.9697,560
85361,2014,225.77242,222.2092,961.67377,560
85362,2014,250.97182,250.97182,922.22034,560
85363,2014,281.59546,281.59546,883.723,560
85364,2014,309.5098,309.5098,846.3129,560
85365,2014,338.5162,338.5162,810.1414,560
85366,2014,371.59326,361.64105,775.3825,560
85367,2014,383.23346,360.27808,742.2353,560
85368,2014,337.9615,337.9615,710.9259,560
